URL,RESPONSE,DESCRIPTION
http://www.example.工行,,"HTTPConnectionPool(host='www.example.xn--estv75g', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.嘉里,,"HTTPConnectionPool(host='www.example.xn--w4rs40l', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B860>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.嘉里大酒店,,"HTTPConnectionPool(host='www.example.xn--w4r85el8fhu5dnra', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.飞利浦,,"HTTPConnectionPool(host='www.example.xn--kcrx77d1x4a', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B860>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.诺基亚,,"HTTPConnectionPool(host='www.example.xn--jlq61u9w7b', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.電訊盈科,,"HTTPConnectionPool(host='www.example.xn--fzys8d69uvgm', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005BFD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.삼성,,"HTTPConnectionPool(host='www.example.xn--cg4bki', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.example,,"HTTPConnectionPool(host='www.example.example', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.invalid,,"HTTPConnectionPool(host='www.example.invalid', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005BFD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.local,,"HTTPConnectionPool(host='www.example.local', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005BF60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.localhost,,"HTTPConnectionPool(host='www.example.localhost', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.onion,,"HTTPConnectionPool(host='www.example.onion', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B588>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.test,,"HTTPConnectionPool(host='www.example.test', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.art,,"HTTPConnectionPool(host='www.example.art', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bar,,"HTTPConnectionPool(host='www.example.bar', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bible,,"HTTPConnectionPool(host='www.example.bible', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.biz,,"HTTPConnectionPool(host='www.example.biz', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.church,,"HTTPConnectionPool(host='www.example.church', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.club,,"HTTPConnectionPool(host='www.example.club', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFEF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.college,,"HTTPConnectionPool(host='www.example.college', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFD30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.com,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.design,,"HTTPConnectionPool(host='www.example.design', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290050908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.dev,,"HTTPConnectionPool(host='www.example.dev', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F90B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.download,,"HTTPConnectionPool(host='www.example.download', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9E48>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eco,,"HTTPConnectionPool(host='www.example.eco', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910ED278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eus,,"HTTPConnectionPool(host='www.example.eus', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.google,,"HTTPConnectionPool(host='www.example.google', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9AC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.green,,"HTTPConnectionPool(host='www.example.green', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202900509E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hiv,,"HTTPConnectionPool(host='www.example.hiv', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.info,,"HTTPConnectionPool(host='www.example.info', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9D30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kaufen,,"HTTPConnectionPool(host='www.example.kaufen', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064E80>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kiwi,,"HTTPConnectionPool(host='www.example.kiwi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lat,,"HTTPConnectionPool(host='www.example.lat', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lgbt,,"HTTPConnectionPool(host='www.example.lgbt', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.moe,,"HTTPConnectionPool(host='www.example.moe', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110E80>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.name,,"HTTPConnectionPool(host='www.example.name', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.net,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.ninja,,"HTTPConnectionPool(host='www.example.ninja', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064EF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ngo,,"HTTPConnectionPool(host='www.example.ngo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.one,,"HTTPConnectionPool(host='www.example.one', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ong,,"HTTPConnectionPool(host='www.example.ong', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ooo,,"HTTPConnectionPool(host='www.example.ooo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1550>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.org,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.pro,,"HTTPConnectionPool(host='www.example.pro', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005BF60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.shop,,"HTTPConnectionPool(host='www.example.shop', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wiki,,"HTTPConnectionPool(host='www.example.wiki', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wtf,,"HTTPConnectionPool(host='www.example.wtf', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.xyz,,"HTTPConnectionPool(host='www.example.xyz', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029001B6A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.aero,,"HTTPConnectionPool(host='www.example.aero', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110A20>: Failed to establish a new connection: [Errno 11002] getaddrinfo failed',))"
http://www.example.app,,"HTTPConnectionPool(host='www.example.app', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.asia,,"HTTPConnectionPool(host='www.example.asia', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064CF8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.cat,,"HTTPConnectionPool(host='www.example.cat', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.coop,,"HTTPConnectionPool(host='www.example.coop', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064E10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.edu,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gov,,"HTTPConnectionPool(host='www.example.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFEF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.int,,"HTTPConnectionPool(host='www.example.int', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291103470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.jobs,,"HTTPConnectionPool(host='www.example.jobs', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D593DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mil,,"HTTPConnectionPool(host='www.example.mil', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mobi,,"HTTPConnectionPool(host='www.example.mobi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF630>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.museum,,"HTTPConnectionPool(host='www.example.museum', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064A58>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.post,,"HTTPConnectionPool(host='www.example.post', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.tel,,"HTTPConnectionPool(host='www.example.tel', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.travel,,"HTTPConnectionPool(host='www.example.travel', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.xxx,,"HTTPConnectionPool(host='www.example.xxx', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110780>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.africa,,"HTTPConnectionPool(host='www.example.africa', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFAC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.alsace,,"HTTPConnectionPool(host='www.example.alsace', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.amsterdam,,"HTTPConnectionPool(host='www.example.amsterdam', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bcn,,"HTTPConnectionPool(host='www.example.bcn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.berlin,,"HTTPConnectionPool(host='www.example.berlin', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.brussels,,"HTTPConnectionPool(host='www.example.brussels', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bzh,,"HTTPConnectionPool(host='www.example.bzh', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.cymru,,"HTTPConnectionPool(host='www.example.cymru', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eus,,"HTTPConnectionPool(host='www.example.eus', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.frl,,"HTTPConnectionPool(host='www.example.frl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gal,,"HTTPConnectionPool(host='www.example.gal', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFF28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.gent,,"HTTPConnectionPool(host='www.example.gent', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.irish,,"HTTPConnectionPool(host='www.example.irish', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ist,,"HTTPConnectionPool(host='www.example.ist', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.istanbul,,"HTTPConnectionPool(host='www.example.istanbul', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFBA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kiwi,,"HTTPConnectionPool(host='www.example.kiwi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFD30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.krd,,"HTTPConnectionPool(host='www.example.krd', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFCC0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lat,,"HTTPConnectionPool(host='www.example.lat', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.london,,"HTTPConnectionPool(host='www.example.london', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.melbourne,,"HTTPConnectionPool(host='www.example.melbourne', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFAC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.miami,,"HTTPConnectionPool(host='www.example.miami', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.nyc,,"HTTPConnectionPool(host='www.example.nyc', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.paris,,"HTTPConnectionPool(host='www.example.paris', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.quebec,,"HTTPConnectionPool(host='www.example.quebec', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFF28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.rio,,"HTTPConnectionPool(host='www.example.rio', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.saarland,,"HTTPConnectionPool(host='www.example.saarland', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.scot,,"HTTPConnectionPool(host='www.example.scot', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFF28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.sydney,,"HTTPConnectionPool(host='www.example.sydney', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.taipei,,"HTTPConnectionPool(host='www.example.taipei', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF978>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.tokyo,,"HTTPConnectionPool(host='www.example.tokyo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFF28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.vegas,,"HTTPConnectionPool(host='www.example.vegas', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF278>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.vlaanderen,,"HTTPConnectionPool(host='www.example.vlaanderen', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFEF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wales,,"HTTPConnectionPool(host='www.example.wales', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFF98>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wien,,"HTTPConnectionPool(host='www.example.wien', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.arpa,,"HTTPConnectionPool(host='www.example.arpa', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.nato,,"HTTPConnectionPool(host='www.example.nato', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911106D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.example,,"HTTPConnectionPool(host='www.example.example', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.invalid,,"HTTPConnectionPool(host='www.example.invalid', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911106D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.local,,"HTTPConnectionPool(host='www.example.local', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.localhost,,"HTTPConnectionPool(host='www.example.localhost', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911106D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.onion,,"HTTPConnectionPool(host='www.example.onion', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.test,,"HTTPConnectionPool(host='www.example.test', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.art,,"HTTPConnectionPool(host='www.example.art', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bar,,"HTTPConnectionPool(host='www.example.bar', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.bible,,"HTTPConnectionPool(host='www.example.bible', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110A20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.biz,,"HTTPConnectionPool(host='www.example.biz', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110780>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.church,,"HTTPConnectionPool(host='www.example.church', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.club,,"HTTPConnectionPool(host='www.example.club', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110A20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.college,,"HTTPConnectionPool(host='www.example.college', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF9E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.com,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.design,,"HTTPConnectionPool(host='www.example.design', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
